WnvPresent,Proba
0,0.1814501335085494
0,0.13507463204640385
0,0.02615950885247529
0,0.21535880524067827
0,0.11726863372965847
0,0.6859844472485463
0,0.3651450031714315
0,0.2523491187756786
0,0.1668459741698281
0,0.8077893441824145
0,0.26508434402569653
0,0.5263788770897574
0,0.11320149078289159
0,0.12465698730158002
0,0.28751869729380947
0,0.3825073996085397
0,0.1627139308083782
0,0.2905644453298027
0,0.19392273801587426
0,0.6114324469415277
0,0.34960793915464305
0,0.3068098519795608
0,0.9198698056870276
0,0.43745740182044546
0,0.00010295824600943823
0,0.1831593092148809
0,0.020791419102847524
0,0.39588568936592117
1,0.8879890119176947
0,0.7303206137318667
0,0.34344963215426666
0,0.47938194809227724
0,0.6689372146581237
0,0.6940127544935109
0,0.8369431685596754
0,0.04167468628689627
0,0.17049176410027245
0,0.10713247229931468
0,0.007603119403547403
0,0.013961280620797897
0,0.1673623323955346
0,0.1670798143201072
0,0.8122776418857608
0,0.7536049202942696
0,0.00359436616865966
0,0.014554941249030753
0,0.4843303672848233
0,0.6041050974128301
0,0.04440595747736163
0,0.7206205642102104
0,0.050223439279378536
0,0.00754554017510575
0,0.09553116356234789
0,0.4401025035828843
0,0.11515019449248551
1,0.4766690853537787
0,0.4329146788031396
0,0.15062131456656566
0,0.6154610089974176
0,0.26771931259527987
0,0.4440094389975264
1,0.7991091067255967
0,0.030348953118325826
0,0.5281976765524369
0,0.5930990574614442
0,0.8174585066167539
0,0.0003775456487112809
0,0.07506824497087546
0,0.3016970612974829
0,0.6751088820451132
0,0.0037194354147851065
0,0.2836510418630051
0,0.1018629701901962
0,0.09081274712110167
0,0.44061923618372123
0,0.753735626737832
0,0.21834961489509624
0,0.001247629018632825
0,0.7303206137318667
1,0.4114272298041259
0,0.4874819358931322
0,0.06610789440021582
0,0.03691024667836991
0,0.00035635126337292116
0,0.3170941373170717
0,0.07873808229609788
0,0.42540876072749073
0,0.3720290762628572
0,0.07534300345094615
0,0.5313863802093961
0,0.6042700686025911
0,0.6229611515101389
0,0.3615660270535475
0,0.8267087244767204
0,0.915340875071453
0,0.05314280172517669
0,0.8677658628824194
0,0.137316057159732
0,0.016875870748101828
0,0.23683969636864563
0,0.07826229634954418
0,0.42218854800515143
0,0.16734810983267542
0,0.043347749821084115
0,0.6914530901848416
0,0.3888454118091055
0,0.5900233363457545
0,0.1908069474571599
0,0.052390517748065045
0,0.0005034319555404491
0,0.06367268674520579
0,0.030272798092894213
0,0.39850201759613757
0,0.22431923933230186
0,0.6696169677646512
0,0.5918448233217017
0,0.2891419102930423
0,0.2666532225571797
0,0.396113563962476
0,0.01043639586871576
0,0.0005340532310227343
0,0.7370149890172707
0,0.06507248799486057
0,0.6781690900831816
0,0.006913156994685643
0,0.7117971127866136
0,0.040238868855327015
0,0.26188639489461646
0,0.622704426068771
0,0.2657484990771175
0,0.0009166541854169566
0,0.6002693984955956
0,0.5634704125753098
0,0.30989083135221984
1,0.5908469589367399
1,0.40526092818919657
0,0.32486848107896216
0,0.31336770758485494
0,0.16637493783785276
0,0.4810508579151565
0,0.762535199800385
0,0.09290183463867652
0,0.473432282142831
0,0.011226966972884066
0,0.1639006401535674
0,0.022689451161373733
0,0.17552340624604862
0,0.16426757991633684
0,0.5968497953406218
0,0.3151131026924158
0,0.0075294760845925415
0,0.41065325768654015
0,0.5991412619069365
0,0.3283340192232229
0,0.041519345723305214
0,0.0609252681925734
0,0.1271166990320899
0,0.3531045068736585
0,0.8353530549652339
1,0.5760439268561884
0,0.2822900885271356
0,0.3981317089880294
0,0.8658052469043667
0,0.14004482931846488
0,0.0001572143317990083
0,0.6154610089974176
0,0.18488032727600168
0,0.00015343128572574888
0,0.550492474895308
0,0.6387001399088091
0,0.4967013719558569
0,0.052082752944414584
0,0.42817364493608034
0,0.34061836625954517
0,0.12696999841926998
0,0.2520884774369415
0,0.6154610089974176
0,0.1251663380654467
0,0.2874376775918059
0,0.17283845743788648
0,0.8271492467700146
1,0.9350319691308173
0,0.07610661609982705
0,0.45561726924118573
0,0.08597563657651393
0,0.5951372012227121
1,0.8886635990750418
0,0.41823493488558994
0,0.3053184446778876
0,0.06720004245542847
0,0.005662827384997879
0,0.47230356144357155
0,0.5499613916971436
0,0.4071861015917661
0,0.5473883234923226
0,0.6535923866523146
0,0.7073596511893016
0,0.3601890664038226
0,0.20266027682625795
0,0.18227637799585733
0,0.4761253090852074
0,0.24504545827685084
0,0.11413232123117056
0,0.7817512456551149
0,0.19530785586239213
0,0.36811946509970367
0,0.1978583051897355
0,0.2337585741514415
0,0.16576189746586675
0,0.7591860000384739
0,0.8514701406483633
0,0.5049286691575692
0,0.7895700554337476
0,0.03131920908297121
0,0.03158365333098398
0,0.11110874051394294
0,0.025242937084494273
0,0.2191214734721309
0,0.46101330021120795
0,0.4686474648386106
0,0.3839595347178568
0,0.5908829212493266
0,0.06490269088697252
0,0.5474974622598805
0,0.38728893062344183
0,0.024501237112258985
0,0.4672861434599385
0,0.105543392594914
0,0.2593168289478438
0,0.3392329414414547
0,0.4545185104290228
0,0.7458473427838229
0,0.6002693984955956
0,0.052594573227940214
0,0.4861259936452371
0,0.15698252757152978
0,0.11035693478927905
0,0.14219794254882592
1,0.14904812554034866
0,0.7718207210702689
0,0.837143157874701
0,0.4947832258016875
0,0.599113275993005
0,0.22391243694434876
0,0.009751984948299012
1,0.7395309584908211
0,4.427271652208622e-05
0,0.7818781924213025
0,0.8363415333237817
0,0.7384237566960092
0,0.7192843478142313
1,0.8237957127890898
0,0.4810508579151565
0,0.22250789400810903
0,0.1843788830677383
0,0.5794673754442377
0,0.05884290849685198
0,0.6009717246911501
0,0.030673477467425703
0,0.5027358808732948
0,0.06119911849499829
0,0.17150947126669688
0,0.6184328272885065
0,0.7294554319796935
0,0.3860252731938402
0,0.28762379432976537
0,0.14932585808834367
0,0.35936474874990015
0,0.1272601688713316
0,0.16984135023562139
0,0.5955073609176482
0,0.05957463535610722
0,0.1376203564914982
0,0.5543662154104289
0,0.11348754699170241
0,0.20346438989101598
0,0.49827202894963696
0,0.5237370646377428
0,0.7282193663714771
0,0.1806034398664091
0,0.0005868796789693407
0,0.9261463750564837
0,0.8191787020765969
0,0.043817758253464296
0,0.6928040433613073
0,0.5147962326207945
0,0.036773781814486865
0,0.5108654605285149
1,0.8875090664029878
0,0.3929959854591811
0,0.3129586517895302
0,0.37664508411642134
0,0.5012561673041891
0,0.5295293905020839
0,0.07307568324653865
0,0.3519083864368037
0,0.17855485645122332
0,0.4141585359114558
0,0.5265300639149296
0,0.3448497907219677
0,0.20289166413326762
0,0.05937118550611994
0,0.6365430958670578
0,0.396113563962476
0,0.541465608349577
0,0.5437026754104327
0,0.3009127986417217
0,0.03292139127535163
0,0.9202983342142721
0,0.07195046357473313
0,0.38102946585342584
0,0.16514397223507152
0,0.5049347473018323
0,0.20526830333290727
0,0.1673623323955346
0,0.7879752855576129
0,0.16078511922521235
0,0.12954727299044214
0,0.34696208089609
0,0.11317881989238895
0,0.2066385390569586
0,0.3309833565666902
0,0.0921069203996911
0,0.13814057265641771
0,0.04855299121974164
0,0.20441615742224906
0,0.0425492241463594
0,0.1637202783647571
0,0.7170989596489978
0,0.5853889905412883
0,0.08695428232540693
0,0.16045985905436633
0,0.43559752388491807
0,0.7796967643128533
0,0.2139593444281084
0,0.24303438352249387
0,0.016300003930623516
0,0.3540563836283678
0,0.6119586110520345
0,0.013246453617012046
0,0.6154610089974176
0,0.6762198378808139
0,0.35867820804738365
0,0.20307226142602636
0,0.7343704314663626
0,0.108314235180428
0,5.7194013468747115e-05
0,0.5260127695736996
0,0.011935708111094342
0,0.7769036880139786
0,0.4969589345900204
0,0.07048170561520634
0,0.03540436719062554
0,0.3082121716501881
0,0.5867705981884032
0,0.08229318829101498
0,0.1960052494540924
0,0.030947141793491582
0,0.11328857230675365
0,0.12711395685408008
0,0.07792203599764337
0,0.6756609298204905
0,0.7262141380187047
0,0.35886354882254284
0,0.557802311887048
0,0.06275538035827902
0,0.6407618289773336
0,0.19204829446485727
0,0.6568430572998856
0,0.339298353358973
0,0.6673183445089352
0,0.6753506953459927
0,0.00010545251998984027
0,0.624832791260104
0,0.36083445953592874
0,0.18007381112028914
1,0.5618384732496662
0,0.07499097045970894
0,0.5564028583164154
0,0.3107776275553853
0,0.2903680945277677
0,0.522873922448761
0,0.7088969213353408
0,0.9087882150179541
0,0.2541363782579223
0,0.0937524489217092
1,0.2921256059733506
0,0.5622977405887553
1,0.784678024644774
0,0.6619692592404192
0,0.8356998621612289
0,0.010072749977989107
0,0.019113744785571422
0,0.5371583768678433
0,0.1081350359029693
0,0.009581457698284468
0,0.8895534002704609
0,0.014169872349194831
0,0.4185618026695106
0,0.40042000155101665
0,0.3122115477819025
0,0.30844615658930613
1,0.17229538227250735
0,0.3888454118091055
0,0.5173294059934495
0,0.12376996358650103
0,0.268869545373547
0,0.2965035413672877
0,0.4993987487664563
0,0.5191009603290339
0,0.19215623012291558
0,0.13515575109867106
1,0.22828131870084686
0,0.8866977122610058
0,0.740887801822302
0,0.1457269007752728
0,0.3122644980887402
0,0.7609558197559133
1,0.6142283799311574
0,0.3169832610427555
0,0.773326975881542
0,0.4283010230759861
0,0.5152758040747766
0,0.005947375209367579
0,0.8271492467700146
0,0.4699509848541927
0,0.05397205438458954
0,0.08696439807881517
0,0.2381016517114761
0,0.8602190442563552
0,0.008773879669179536
0,0.4462424240914136
0,0.30952364633132007
0,0.8214133812839345
0,0.6440543159957931
0,0.014203313604545164
0,0.3509419529660006
0,0.9135030177802582
0,0.7893655171363434
0,0.07053609470205334
0,0.0004027357380377457
1,0.6363489074256191
0,0.0003779302416116746
0,0.7761677183354507
0,0.15659103886203365
0,0.28389534715618936
0,0.3478093351742351
0,0.2048196834562146
0,0.5952558082993175
0,0.18335993687308572
0,0.6458109022656632
0,0.37455670792251444
0,0.5273446587784772
0,0.1128949951888762
0,0.8091907172202933
0,0.6223450363968801
0,0.6965905343274064
0,0.28815961457967504
0,0.34926729197971584
0,0.3182180799304554
0,0.45059352308946304
0,0.016707463736214595
0,0.06720004245542847
0,0.7207331652899619
1,0.5933574626023475
0,0.38918961334379
0,0.48716034267345026
0,0.4005433568187015
0,0.584809784841587
0,0.5588962022483421
0,0.445412054849851
0,0.03421044410364
0,0.4995708207164707
0,0.4529860204099213
0,0.4941482712076908
0,0.36720420679337823
0,0.7590091706396664
0,0.07596057417912684
0,0.10063675307524657
0,0.6634882323039025
0,0.710528327862137
1,0.6137364143472133
0,0.47932527620758386
0,0.1737288379192978
0,0.6142283799311574
0,0.49817528070343
0,0.37322622041382014
0,0.00012764342632091592
0,0.05578234214163711
0,0.06568310425180628
0,0.39013653979984386
0,0.07885370084856584
0,0.11679628809869207
0,0.8387944588586037
0,0.6648876625116883
0,0.08263143608746176
0,0.29767695912724945
1,0.6576765879496285
0,0.3128795684513611
0,0.12756077963945356
0,0.003367120504457938
0,0.3190647709499048
0,0.024267058435052048
0,0.814411166114326
0,0.7303143223634951
0,0.27703026010884035
0,0.18062900296395082
0,0.7651607567700407
0,0.21578612707327752
0,0.46918754013638225
0,0.3690749054010578
0,0.06283109277295913
0,0.10527339290463515
0,0.4408845566017361
0,0.7878981555507816
0,0.00420813104522166
0,0.3208653240851439
0,0.8291061313955821
0,0.4850439843633043
0,0.20218900673109583
0,0.5813326887014307
0,0.3687401923983911
0,0.42403717484270026
0,0.023970812482744915
0,0.8262107404827088
0,0.4760054183987601
0,0.6527649257287537
0,0.014492804527574628
0,0.40221826926688287
0,0.5294172016953202
0,0.3270512951102903
0,0.17160087228649745
0,0.2176196559246913
0,0.2038850021657304
0,0.12756781821402502
0,0.0022446041922699733
0,0.5384666458119645
0,0.03161752724198306
0,0.5141817970324936
1,0.7925065230126945
0,0.4092039406603605
0,0.19994790275788116
0,0.0005763318707346092
0,0.18910943361599455
0,0.4698202985047529
0,0.09452526925674977
0,0.2470548558842129
0,0.5339258979384982
0,0.02111719193593857
0,0.3223661180381805
0,0.34674871633961923
1,0.6938868250392033
0,0.6136811183382908
0,0.505246964299662
0,0.9319409656428649
1,0.49515638317033456
0,0.02973970134702155
0,0.4581485512687309
0,0.31580675279734816
0,0.36601981636048725
0,0.8469427063168772
0,0.3186608781708869
0,0.7454403718673837
0,0.7332049292952211
0,0.6888079589619811
0,0.1551119540092023
0,0.7572336908922825
0,0.32401381240453686
0,0.6462217590417076
0,0.0002258086559469844
0,0.019868065809586062
1,0.6934312227875294
0,0.08507182539483328
0,0.40143967280664306
1,0.6351912040331847
0,0.31824785678278866
0,0.11611045672973666
0,0.22904298493345762
0,0.7925065230126945
0,0.34812053772807533
0,0.023098941177011775
1,0.396113563962476
0,0.22230024134890158
0,0.396113563962476
0,0.4065428907868645
0,0.6223859167193794
0,0.3721837419603723
0,0.08103775735535744
0,0.22732110195625507
0,0.6486832651857676
0,0.0016729441841264099
0,0.3097269222852782
0,0.16591705246443877
0,0.523144744740062
0,0.18603972461972376
1,0.35140529888284605
0,0.7206205642102104
0,0.426834090453184
0,0.37369835080137337
0,0.5001840052885421
0,0.7395309584908211
0,0.20497657549253906
0,0.11053521324970433
0,0.12564352327220238
0,0.3981443162085381
0,0.9036292497531552
0,0.07789453412455569
0,0.2376996040859994
0,0.04873337923803084
0,0.42212197841170135
0,0.5144561493924953
0,0.03161054964775434
0,0.15984086849156637
0,0.1666385516901859
0,0.7380769476927531
0,0.11732523500265081
0,0.2943892878919745
0,0.16590054453005834
0,0.6348254724770063
0,0.3045727978387828
0,0.014054662228130461
0,0.07172500530902375
0,0.4722261359245563
0,0.43080693270300136
0,0.046674748711889195
0,0.08239526946840105
0,0.4842726654192104
0,0.4187448843995909
1,0.6219250122870111
0,0.8074260096898891
0,0.320335219545438
0,0.20320785466222943
0,0.27886771055359894
0,0.028687708652091214
0,0.5860431549007037
1,0.7649821985609131
0,0.0038878178269076773
0,0.17855290479310942
0,0.19204829446485727
1,0.5294155563234647
0,0.5348929420956964
0,0.00832408295846729
0,0.7686245459730208
0,0.2654743830584733
0,0.28985041262813666
0,0.066985272244423
0,0.4821915222698941
0,0.6396642657542686
0,0.7478639888451512
1,0.9277602574305239
0,0.3070461639411008
0,0.02160660864487483
0,0.730858772410768
0,0.6418618398732693
0,0.396113563962476
0,0.4742868536384854
0,0.34904628888352607
0,0.72653268340205
0,0.24225947374722656
0,0.13080809233959761
0,0.0022254129442106888
0,0.7206205642102104
0,0.4989592214014893
0,0.8381068187128091
0,0.4290460456861312
0,0.7198484661342647
0,0.19453419001046274
0,0.8091907172202933
0,0.5908829212493266
0,0.05587201746596098
0,0.4927185565778994
0,0.06814122378638188
0,0.4547669084702057
0,0.8091907172202933
0,0.30408321896098306
0,0.48327836390584816
0,0.3359528316283939
0,0.396113563962476
0,0.7638499355027957
0,0.08143115703688784
0,0.48224789768948056
0,0.016254583500351805
0,0.6094424156429865
0,0.3812756312684913
0,0.12275545326347405
0,0.2857641579863604
0,0.8901276160807976
0,0.8703385632420896
0,0.6938622518151442
0,0.6843404345788069
0,0.03439449553019628
1,0.7225021502727625
0,0.20548922436321407
0,0.08702107484256293
0,0.07066005697366985
0,0.26187018047096555
0,0.5755061270493236
0,0.5681904572959485
0,0.7584580106680009
0,0.5867705981884032
0,0.0025767998919881798
0,0.7081921432272291
0,0.33035558773274626
0,0.5988960546653576
0,0.4541464767006248
0,0.14531291623574694
0,0.6154610089974176
0,0.20722925700419795
0,0.369491497079517
0,0.5086483734862656
0,0.5953863409814754
0,0.3049964235847294
0,0.7059390646095396
0,0.267568439980399
0,0.09587299514685536
0,0.5407021794557935
0,0.542457944310738
0,0.389774279824543
0,0.11366485151883496
0,0.0038706001395309576
0,0.006104130815786699
0,0.12429759912106082
0,0.07547035372913816
0,0.5990897109923781
0,0.7206205642102104
0,0.39484671458771053
0,0.5570132358291279
0,0.48761787440480236
0,0.14200435516413515
0,0.29306443783320824
0,0.1430567046482288
0,0.6390155507492327
0,0.7657218186613031
0,0.02283916380736682
0,0.8212137545761862
0,0.6154610089974176
0,0.002905461970239468
0,0.4146777720917143
0,0.42534905967943054
0,0.608449829086601
0,0.2231434021757536
0,0.014304088237365597
0,0.49694140123681796
0,0.15645433232964404
0,0.15533025679423815
0,0.44636969711997815
0,0.0015454578949277993
0,0.3182599007151649
0,0.4500265468624854
0,0.09126782821257722
0,0.5341511165524284
0,0.3932608680341714
0,0.4012769922566173
0,0.8848303972475898
0,0.6826781792367852
0,0.00030089383256840196
0,0.08918436046655533
0,0.0992605784188479
0,0.13829898002109436
0,0.40574570874970256
0,0.5885977040153191
0,0.43318142708096896
0,0.3190262837884448
0,0.6257037039514266
0,0.0046515174907863065
0,0.15287097136762734
0,0.47886238023127686
0,0.00010187268228376919
0,0.6679137062027894
0,0.1752840927451039
0,0.31316578671706435
0,0.11990910960714415
0,0.23252101841131192
0,0.18103093327067246
0,0.44061923618372123
0,0.18228996900741762
0,0.0065158041637077965
0,0.28985041262813666
0,0.21693609591722876
0,0.26269357743474164
0,0.23633074525688344
0,0.46062742475052637
0,0.7909540913650078
0,0.6888079589619811
0,0.8952883006630976
0,0.04401409939707366
0,0.24775929086688117
0,0.30571761798040853
0,0.6888079589619811
0,0.3840883399449853
0,0.4728272700690365
0,0.015731222340053266
0,0.37654210424849976
0,0.4897261371670848
0,0.0013493166707036761
0,0.106479214295244
0,0.08246573007222091
0,0.07246996887480361
0,0.6888079589619811
0,0.21242840094131704
0,0.4267442357916654
1,0.7009977451090749
0,0.4413098429479786
0,0.4023460589610431
0,0.7488372373522288
1,0.48830687461070527
0,0.03652751260725667
0,0.3623733472874213
0,0.7351609250736301
0,0.6285492202637976
0,0.6524593538092333
0,0.014458119544321605
0,0.20173032664995777
0,0.3287039875908762
1,0.6142244618059499
0,0.08499012965293681
0,0.28380266535156873
0,0.4995708207164707
0,0.33519018599724865
0,0.5588962022483421
0,0.43995973672815913
0,0.027570545496093432
0,0.0207331113885243
0,0.015556249273800737
0,0.8091907172202933
0,0.35195447967965054
0,0.0001414597452888867
0,0.16475565395880337
0,0.14549047840613064
0,0.12081914603745776
0,0.06720004245542847
0,0.022080274725629127
0,0.7958530442802053
1,0.8753044983183558
0,0.3974825999707252
0,0.00011132372796567392
0,0.39992786278742565
0,0.22664805590849182
0,0.19392273801587426
0,0.28955314093451057
0,0.006118417096583585
0,0.590602181225504
0,0.00037546832935706956
0,0.6125289888211761
0,0.004716523078317086
0,0.7610404234013695
0,0.4703269546243217
0,0.1563279903124156
1,0.5248928457611953
0,0.3047160193076554
0,0.2038850021657304
0,0.06345748786730988
0,0.7691973757899642
0,0.4969764839303012
0,0.8651289783247778
0,0.03324769310937119
0,0.31226543096179254
0,0.5281711524667937
0,0.5001105642265798
0,0.35942303264094555
0,0.18149457066535873
0,0.3351153895755332
0,0.17432677742798475
0,0.4871241515795566
0,0.7631223150643659
0,0.16459184445928987
0,0.16906181260866873
0,0.748661658008761
0,0.4462503411116054
0,0.46156551521684114
0,0.35170782431261577
0,0.09891496221207909
0,0.0014375278603781308
0,0.20382739683425524
0,0.0038266772242223548
0,0.8114335033173644
0,0.32252466700622634
0,0.023817237965295335
0,0.5773762711680057
0,0.8303630097689431
0,0.5572849586245395
0,0.7099406046095258
0,0.1803387269334636
0,0.11651949446823101
0,0.49568079628097217
0,0.30407048142561105
0,0.6933987576122487
0,0.023498872003779234
0,0.17758745718534333
0,0.14705117290335648
1,0.37747617816269324
0,0.40461127423584875
0,0.28821721218718244
1,0.7708002731657124
0,0.6946286201025901
0,0.5648033501971341
0,0.9094983809550978
1,0.2377533398841796
0,0.01407316488419259
0,0.026453085513490092
0,0.5079427794509468
0,0.32206200243318783
0,0.2676574915352102
0,0.6392940796099367
0,0.2509737341954745
0,0.4573620326474205
0,0.07869894191067624
0,0.06498152823495419
0,0.011366765897439835
0,0.05662385930063737
0,0.18975685454039176
0,0.2790383196255356
0,0.26112205478445394
0,0.07641293904984425
0,0.14448253897193863
0,0.14917542363284525
0,0.7514705044978451
0,0.7651607567700407
0,0.606431797462231
0,0.4965183833514055
0,0.3691299425681577
0,0.14579301709082915
0,0.3612841234956525
0,0.2153211016669897
0,0.00021959836185521769
0,0.3444811642121238
0,0.18820751184500883
0,0.020915303932918673
0,0.2729765954821571
0,0.3008254509535923
0,0.4401025035828843
0,0.7651607567700407
0,0.4511739761165063
0,0.21375662366273396
0,0.20597388769242608
0,0.02329250236095179
0,0.6458109022656632
0,0.12306806163034313
0,0.2812527376169894
0,0.547547567564076
0,0.3371580766280232
0,0.35488435608464874
0,0.00043821017971878946
0,0.09272907676861608
0,0.7758312604922832
0,0.25361031975241066
0,0.555330468905326
0,0.6651667970955487
0,0.32181047270016805
0,0.0003703389758596488
0,0.1799388822388624
0,0.23113696910334194
0,0.2901152492216841
0,0.8322354889198249
1,0.5383828399443288
0,0.5025496300770868
0,0.008664417499324851
0,0.2707087361593103
0,0.12121578771776458
0,0.09877096740780991
0,0.396113563962476
0,0.4401025035828843
0,0.050223439279378536
0,0.016188320212577063
0,0.29108741275376715
0,0.5881634052195278
0,0.6005098302211188
0,0.44275602525544866
0,0.0831843173251395
0,0.8437258183088739
0,0.00874179741313878
0,0.19863919452717105
0,0.39952139943681303
0,0.15885118166352138
0,0.7380769476927531
0,0.12149143052191182
0,0.21016669534816432
0,0.7815932265081985
0,0.5647933622028518
0,0.27308410909982195
0,0.4002043848331883
0,0.5588962022483421
0,0.2085503096567665
0,0.5588962022483421
0,0.1670642829157911
0,0.12221612914008623
1,0.419430030850028
0,0.45555029000638175
0,0.9029249928538179
0,0.8181430077325451
0,0.7890445799254026
0,0.22140840764458
0,0.3952556645668233
0,0.17002627795496197
0,0.11346425289297309
0,0.029479629371864397
0,0.49925532573545484
0,0.5488821758000471
0,0.024095930418428224
0,0.4451508412561224
0,0.6295791877431691
0,0.9122146178826007
0,0.1263265081574412
0,0.8091907172202933
0,0.017629318317940505
0,0.4632644460855896
0,0.002365044322444635
0,0.39269599356623175
0,0.5885142256860395
0,0.6152861460411024
0,0.7239056879090815
0,0.13530465605841469
0,0.04189670056946502
0,0.1448112783636347
0,0.1342329911495939
0,0.09592505450889446
0,0.17844382077544374
0,0.38311518991278065
1,0.783833797023656
0,0.4897261371670848
0,0.3899903088571428
0,0.7567257257303714
0,0.1814501335085494
0,0.08237875437765785
0,0.13724904814817096
0,0.4160110087473932
0,0.3721837419603723
0,0.28072688994176503
0,0.1600119379408185
0,0.1889715820775657
0,0.028946620964788453
0,0.15353704159053158
0,0.5372565756412961
1,0.7057386963222154
0,0.11961081082259703
0,0.07394881767190352
0,0.48455758762827134
0,0.8505388853848714
0,0.04055687946717849
0,0.01547869885027422
0,0.4949109021364748
0,0.8648149710174919
0,0.11395510828733875
0,0.49241031900006355
0,0.6612645624969681
0,0.40585787171349913
0,0.15802677180032962
0,0.4328987100848575
0,0.13259038345666999
0,0.32742805224324373
0,0.31006866836591185
0,0.02394408006254248
0,0.44291235792707545
